dataset,split,class,media_type,extension,relative_path,note
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0941_jpg.rf.9f0e3ac1d0db5aa2a30b30a5dace80a5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0957_jpg.rf.23bd71fda7874fbbc8315280fe05c4cb.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0967_jpg.rf.b22b21d5946b9ad793f0115ac34aa0c0.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0977_jpg.rf.c19e84c642eec86c2ab4d6412ae6cc02.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0982_jpg.rf.a21a1e9e342cebb7ae72035292f67acf.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0987-2-_jpg.rf.e453883d50bcaf3d25ebe1a4ee50c69c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0991_jpg.rf.280c0738e514ed083334666b095e8f49.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_0997-2-_jpg.rf.9113554af3f9a28cc25cdda7af7377cf.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1007_jpg.rf.9781b5c67c2aa88bab996d666c9869c3.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1011_jpg.rf.49485e45f5b38506555f7769ffab8f49.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1021_jpg.rf.b14227f752bb3d604c895876c394ec65.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1023_jpg.rf.67374461e27c7cc592c6eee14a45a177.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1027_jpg.rf.61cffdd08d57a091b3ac4f2acfb13aef.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1043_jpg.rf.bdce22aac32fac6ba493f1d4099542cc.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1047_jpg.rf.dfd38ea5812e878b6485118772710ff0.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1075_jpg.rf.ee8c27aa66c9d22a14c743a188a88b35.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1099_jpg.rf.a65271b087c904d0baf8055fc4d3da8c.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1111-2-_jpg.rf.89a840407c184a6acc89a259aa87b5c7.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1131_jpg.rf.484312f250651caa1084b21a594e59b5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1147_jpg.rf.1038571bee051259c4e1c42b933658d6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1151-2-_jpg.rf.7775e83007cd6f7071241e09d146db15.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1154-2-_jpg.rf.3370bab826c00a9eee8ffab4cb4f54a4.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1171_jpg.rf.19cb43e97bce835b782f2b3064f5c9a5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1178_jpg.rf.24b0429859643b292f1905f55c365f0f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1179_jpg.rf.547039d6ca4032966c1e7acbbbadb600.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1202_jpg.rf.e9e1899bc379d83568e8189f93ef8314.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1207_jpg.rf.3f60a183453b7286ed9b5fdec6997ee3.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1207_jpg.rf.fe1a866987f0204e2d72dc3f64c6c4eb.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1246-2-_jpg.rf.3ae00e242b89180c76781dd4f97b4ab8.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1247_jpg.rf.ef043402c731fddcb8534d56154680dc.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1263-2-_jpg.rf.8ed8040791353a7a8e232c1ff7e74f2d.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1277_jpg.rf.f6262e74a0563dfc01eb9bdbfce42de2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1282-3-_jpg.rf.ef3d56be1520498210b88eeab3f7fa3f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1295_jpg.rf.89d099de678592779951044889c0cf11.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1301_jpg.rf.a66410b20a25e7dab15e40c542da90fb.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1321_jpg.rf.a6a3f0bbab9c0a0b68ee0063373abbbb.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1322_jpg.rf.d49f940fc59b1df6b27541cf78839d84.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1325_jpg.rf.aaa008ada14d413fffff31c5d3bb921f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1335_jpg.rf.b9d4d6dce2db6cc36cd89101d46d84a9.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1349_jpg.rf.fb44b89f8e18e872df75bedc5031a58e.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1358-2-_jpg.rf.a6fdc94c0d8f029610d8ccd17d52d907.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1369_jpg.rf.9973ccaa35abab3b98a28ef17c5d869f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1395_jpg.rf.4d35f86576bb9e86b248185c25b7d684.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1409_jpg.rf.e72bd759b093a90e315ac04bd0996214.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1411_jpg.rf.7197e8eff29e5405273cba4af4ff0691.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1421_jpg.rf.9f09b351475e17e2debaa96966ef27e6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1425_jpg.rf.49f20495f8e597d2579e8d731e6cb809.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1427-2-_jpg.rf.a3deb5c670394f1ec32487356921ddba.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1447_jpg.rf.fbb6388d74d0dbd66694b4420863df4f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1449_jpg.rf.e3bf273ec6fc3fe6a84317e879087405.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1450-3-_jpg.rf.dd38942c0c3161800f2b17caeda9aa6b.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1463_jpg.rf.1b81ab67e329d9462c30f02bc1c4d2c6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1474_jpg.rf.9fe1a59b1b4480f0dcb01594078b4f22.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1477_jpg.rf.8f0c79bb146b9ac93f2665d9575be791.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1479_jpg.rf.e49b695f546189bf6fde018298c38f80.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1494_jpg.rf.8d2e8e4ff653b6c07d22aa154072f26f.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1497_jpg.rf.747b5651ba3d12269a937bd57d892892.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1499-2-_jpg.rf.9bd6f3500c19143eb997b18be30dd021.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1509-2-_jpg.rf.a080fc7d43d06440629ef2e70174b057.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1515_jpg.rf.44f19d985a0f94d90dca86ea799cf722.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1525-2-_jpg.rf.014e2ca458a1cefd9ca3cf1468c253d6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1525_jpg.rf.0b9f29ac9f7daa43598dceef678c02c2.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1531_jpg.rf.3bcdef31c2534466e044757fbe815e71.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1537_jpg.rf.4dac2aaf28082225695ce44b2fb86ead.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1545_jpg.rf.195012972133281d3f6f3bd3ae343eda.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1551_jpg.rf.2d0dbd08c78eaecd7012973625d95537.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1553-3-_jpg.rf.5d06e0ead8b0f6cc8a315ac315814f91.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1553_jpg.rf.acc3884a5eb61dd413a17f6871954ee1.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1561_jpg.rf.0c6de0a684bae804d8a1b7c7d93dcf31.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1565_jpg.rf.8089bfae646d217a95ef02ea811c8da4.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1579_jpg.rf.43c513be87a23d5309a0c4d8357832d8.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1593-2-_jpg.rf.96c7933150c5a08d3593fa91815caf14.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1593_jpg.rf.33bb2137a569fea468a262c8f7c42292.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1593_jpg.rf.3477cc1d33522e14c78cb02bc5348bc3.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1603_jpg.rf.443b023cd19f4309e9f28923674e8000.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1609_jpg.rf.15a45070b650ec8b775973dc2a6ccd96.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16162.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16176.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1619-2-_jpg.rf.751ee2a2fcf3fe6f8e73b88309b0d99e.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16228.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16243.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1625-2-_jpg.rf.1b2ed48e4cb30b7c4be3411a831fbbad.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16257.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16272.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16296.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16300.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16332.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16421.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1645-2-_jpg.rf.a7e6208cf49980339dbf1bbc90cead15.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1645_jpg.rf.7b8b81f059fc1a728e460e0447ca677b.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16489.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16535.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16583.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1659_jpg.rf.0c3c76eb95c2574a61aac26a1c2e76ba.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16601.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1685_jpg.rf.90653d1755b993a7460261385ed449f1.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16893.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1693_jpg.rf.15ae31687ed9a75add4085fe2f64c8f5.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16976.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_16980.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17000.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17005.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17025.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17031.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1705_jpg.rf.a45c850d1e0a36ebadbd93eb67d4daa6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1713-2-_jpg.rf.af80310163591ce6d2a3a312200a2393.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1723_jpg.rf.3324d03e8ad7feb337a7585cc1851df6.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1724_jpg.rf.33bedeeb006acf2076bd006b32a51bae.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1739_jpg.rf.1db0cf9c09c11a5d0adf5b7106f082b1.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1740_jpg.rf.1057394dc05ff75053355fc166ea1364.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17497.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17522.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17526.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_1753_jpg.rf.1c20b4bbdc073e013c5ab72f74feaf65.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17544.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17550.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17565.jpg,
A Multimodal BISINDO Corpus Annotated Images and V,Train,H,Image,.jpg,A Multimodal BISINDO Corpus Annotated Images and V\Train\H\frame_17596.jpg,
